clip_id,group_id,audio_out,gender,ethnicity,age_group,avg_trait,extraversion,neuroticism,agreeableness,conscientiousness,openness,split_official,split_strict
9yZEb6bdxNY.000,9yZEb6bdxNY,output/preprocessing/preprocessed_full/9yZEb6bdxNY.000.wav,2,2,5,0.7453235866503719,0.7102803738317757,0.7708333333333334,0.6813186813186812,0.7864077669902914,0.7777777777777777,train,train
9yZEb6bdxNY.002,9yZEb6bdxNY,output/preprocessing/preprocessed_full/9yZEb6bdxNY.002.wav,2,2,5,0.6314099230750396,0.5607476635514019,0.6354166666666666,0.5494505494505494,0.7669902912621359,0.6444444444444444,test,train
9yZEb6bdxNY.004,9yZEb6bdxNY,output/preprocessing/preprocessed_full/9yZEb6bdxNY.004.wav,2,2,5,0.8276044243540387,0.822429906542056,0.8958333333333334,0.7362637362637363,0.8834951456310681,0.7999999999999999,train,train
9yZEb6bdxNY.005,9yZEb6bdxNY,output/preprocessing/preprocessed_full/9yZEb6bdxNY.005.wav,2,2,5,0.6816358141173267,0.663551401869159,0.6979166666666666,0.5824175824175825,0.7087378640776699,0.7555555555555554,test,train
9ydyJKZBWiA.000,9ydyJKZBWiA,output/preprocessing/preprocessed_full/9ydyJKZBWiA.000.wav,1,2,5,0.43518954517843006,0.4112149532710281,0.3125,0.4835164835164835,0.5242718446601942,0.4444444444444445,train,train
9ydyJKZBWiA.001,9ydyJKZBWiA,output/preprocessing/preprocessed_full/9ydyJKZBWiA.001.wav,1,2,5,0.3754813691510679,0.3177570093457944,0.3229166666666666,0.3736263736263736,0.5631067961165048,0.3,train,train
9ydyJKZBWiA.002,9ydyJKZBWiA,output/preprocessing/preprocessed_full/9ydyJKZBWiA.002.wav,1,2,5,0.5109628029749842,0.3738317757009345,0.5104166666666666,0.5714285714285714,0.6213592233009709,0.4777777777777778,train,train
9ydyJKZBWiA.003,9ydyJKZBWiA,output/preprocessing/preprocessed_full/9ydyJKZBWiA.003.wav,1,2,5,0.5099821811761517,0.3177570093457944,0.4479166666666667,0.5934065934065933,0.6019417475728155,0.5888888888888889,train,train
9ydyJKZBWiA.004,9ydyJKZBWiA,output/preprocessing/preprocessed_full/9ydyJKZBWiA.004.wav,1,2,5,0.4300472150569691,0.3738317757009345,0.3541666666666666,0.5714285714285714,0.4174757281553398,0.4333333333333333,val,train
9ydyJKZBWiA.005,9ydyJKZBWiA,output/preprocessing/preprocessed_full/9ydyJKZBWiA.005.wav,1,2,5,0.47233275338268077,0.4018691588785047,0.3854166666666667,0.6263736263736264,0.4368932038834952,0.5111111111111111,train,train
9z5cV1ANYwE.000,9z5cV1ANYwE,output/preprocessing/preprocessed_full/9z5cV1ANYwE.000.wav,2,2,8,0.5058601019377038,0.4392523364485981,0.5520833333333334,0.5054945054945055,0.6213592233009709,0.4111111111111111,test,train
9z5cV1ANYwE.002,9z5cV1ANYwE,output/preprocessing/preprocessed_full/9z5cV1ANYwE.002.wav,2,2,6,0.532755010996323,0.4112149532710281,0.5625,0.4285714285714285,0.7281553398058251,0.5333333333333333,train,train
9z5cV1ANYwE.004,9z5cV1ANYwE,output/preprocessing/preprocessed_full/9z5cV1ANYwE.004.wav,2,2,8,0.48962627056527336,0.3831775700934579,0.4479166666666667,0.5054945054945055,0.6893203883495147,0.4222222222222222,test,train
9z5cV1ANYwE.005,9z5cV1ANYwE,output/preprocessing/preprocessed_full/9z5cV1ANYwE.005.wav,2,2,6,0.4493436108875951,0.4299065420560748,0.4270833333333333,0.3516483516483516,0.5825242718446602,0.4555555555555555,val,train
A1lbD_OCuj4.000,A1lbD_OCuj4,output/preprocessing/preprocessed_full/A1lbD_OCuj4.000.wav,1,2,7,0.4632680902005374,0.3644859813084112,0.4375,0.4945054945054945,0.7087378640776699,0.3111111111111111,train,train
A1lbD_OCuj4.001,A1lbD_OCuj4,output/preprocessing/preprocessed_full/A1lbD_OCuj4.001.wav,1,2,8,0.5137343548485912,0.308411214953271,0.5,0.6153846153846153,0.6893203883495147,0.4555555555555555,test,train
A1lbD_OCuj4.002,A1lbD_OCuj4,output/preprocessing/preprocessed_full/A1lbD_OCuj4.002.wav,1,2,7,0.5629604370289198,0.2990654205607476,0.6145833333333333,0.6923076923076923,0.6310679611650486,0.5777777777777777,val,train
A1lbD_OCuj4.003,A1lbD_OCuj4,output/preprocessing/preprocessed_full/A1lbD_OCuj4.003.wav,1,2,7,0.4001845034659661,0.2523364485981308,0.3749999999999999,0.5714285714285714,0.4466019417475728,0.3555555555555556,train,train
A1lbD_OCuj4.004,A1lbD_OCuj4,output/preprocessing/preprocessed_full/A1lbD_OCuj4.004.wav,1,2,8,0.4545256245181388,0.3177570093457944,0.4791666666666667,0.3516483516483516,0.6796116504854369,0.4444444444444445,test,train
A1lbD_OCuj4.005,A1lbD_OCuj4,output/preprocessing/preprocessed_full/A1lbD_OCuj4.005.wav,1,2,7,0.32951704241730095,0.1308411214953271,0.3229166666666666,0.3516483516483516,0.6310679611650486,0.2111111111111111,train,train
A3StIKMjn4k.000,A3StIKMjn4k,output/preprocessing/preprocessed_full/A3StIKMjn4k.000.wav,1,2,5,0.5418571283438356,0.4672897196261683,0.5833333333333333,0.5164835164835165,0.6310679611650486,0.5111111111111111,test,train
A3StIKMjn4k.001,A3StIKMjn4k,output/preprocessing/preprocessed_full/A3StIKMjn4k.001.wav,1,2,6,0.6415743740803853,0.5327102803738318,0.6145833333333333,0.7032967032967032,0.7572815533980582,0.6,train,train
A3StIKMjn4k.002,A3StIKMjn4k,output/preprocessing/preprocessed_full/A3StIKMjn4k.002.wav,1,2,6,0.6732382926356931,0.5794392523364487,0.6979166666666666,0.7912087912087912,0.7087378640776699,0.5888888888888889,train,train
A3StIKMjn4k.003,A3StIKMjn4k,output/preprocessing/preprocessed_full/A3StIKMjn4k.003.wav,1,2,5,0.5956952725892704,0.5420560747663552,0.6145833333333333,0.7142857142857143,0.5631067961165048,0.5444444444444444,test,train
A3StIKMjn4k.004,A3StIKMjn4k,output/preprocessing/preprocessed_full/A3StIKMjn4k.004.wav,1,2,6,0.6270103782057099,0.5327102803738318,0.5729166666666666,0.7692307692307692,0.6601941747572816,0.6,train,train
A3StIKMjn4k.005,A3StIKMjn4k,output/preprocessing/preprocessed_full/A3StIKMjn4k.005.wav,1,2,6,0.6625646765875647,0.5981308411214954,0.6770833333333334,0.7802197802197802,0.6796116504854369,0.5777777777777777,train,train
A6ZWTfKPLPE.000,A6ZWTfKPLPE,output/preprocessing/preprocessed_full/A6ZWTfKPLPE.000.wav,2,2,6,0.48732732432555503,0.4205607476635514,0.5625,0.3626373626373627,0.5242718446601942,0.5666666666666667,val,train
A6ZWTfKPLPE.001,A6ZWTfKPLPE,output/preprocessing/preprocessed_full/A6ZWTfKPLPE.001.wav,2,2,6,0.4852482653551068,0.3738317757009345,0.3958333333333333,0.4615384615384615,0.5728155339805825,0.6222222222222222,train,train
A6ZWTfKPLPE.002,A6ZWTfKPLPE,output/preprocessing/preprocessed_full/A6ZWTfKPLPE.002.wav,2,2,6,0.6484312431788839,0.5607476635514019,0.65625,0.6483516483516484,0.6990291262135921,0.6777777777777777,train,train
A6ZWTfKPLPE.003,A6ZWTfKPLPE,output/preprocessing/preprocessed_full/A6ZWTfKPLPE.003.wav,2,2,6,0.565164290777325,0.4018691588785047,0.6354166666666666,0.4395604395604395,0.7378640776699029,0.611111111111111,train,train
A6ZWTfKPLPE.004,A6ZWTfKPLPE,output/preprocessing/preprocessed_full/A6ZWTfKPLPE.004.wav,2,2,6,0.6365112313610636,0.6168224299065421,0.6666666666666667,0.6373626373626373,0.5728155339805825,0.6888888888888889,train,train
A6ZWTfKPLPE.005,A6ZWTfKPLPE,output/preprocessing/preprocessed_full/A6ZWTfKPLPE.005.wav,2,2,6,0.6560750038582132,0.6448598130841123,0.6979166666666666,0.5384615384615384,0.6213592233009709,0.7777777777777777,train,train
A7ZNwKJzGpk.000,A7ZNwKJzGpk,output/preprocessing/preprocessed_full/A7ZNwKJzGpk.000.wav,1,2,5,0.27900779428306416,0.2242990654205607,0.28125,0.2857142857142857,0.2815533980582524,0.3222222222222222,test,train
A7exx3pEPkE.000,A7exx3pEPkE,output/preprocessing/preprocessed_full/A7exx3pEPkE.000.wav,2,3,6,0.3079029934139497,0.2803738317757009,0.2604166666666667,0.3186813186813186,0.3689320388349514,0.3111111111111111,train,train
A7exx3pEPkE.001,A7exx3pEPkE,output/preprocessing/preprocessed_full/A7exx3pEPkE.001.wav,2,3,6,0.27553541127887826,0.1682242990654205,0.28125,0.2967032967032966,0.3203883495145631,0.3111111111111111,test,train
A7exx3pEPkE.003,A7exx3pEPkE,output/preprocessing/preprocessed_full/A7exx3pEPkE.003.wav,2,3,6,0.2674341093078049,0.2523364485981308,0.25,0.3406593406593406,0.1941747572815534,0.3,train,train
A7exx3pEPkE.005,A7exx3pEPkE,output/preprocessing/preprocessed_full/A7exx3pEPkE.005.wav,2,3,6,0.19665518744379554,0.1308411214953271,0.1354166666666666,0.1868131868131868,0.2524271844660194,0.2777777777777778,train,train
ABWFQuPG1LA.000,ABWFQuPG1LA,output/preprocessing/preprocessed_full/ABWFQuPG1LA.000.wav,2,2,5,0.4724649456543114,0.3738317757009345,0.5,0.4725274725274725,0.5048543689320388,0.5111111111111111,train,train
ABWFQuPG1LA.001,ABWFQuPG1LA,output/preprocessing/preprocessed_full/ABWFQuPG1LA.001.wav,2,2,6,0.5913458000150451,0.5794392523364487,0.5729166666666666,0.5384615384615384,0.5436893203883495,0.7222222222222221,test,train
ABWFQuPG1LA.002,ABWFQuPG1LA,output/preprocessing/preprocessed_full/ABWFQuPG1LA.002.wav,2,2,5,0.3608178683518942,0.3738317757009345,0.3541666666666666,0.2197802197802197,0.4563106796116505,0.4,train,train
ABWFQuPG1LA.003,ABWFQuPG1LA,output/preprocessing/preprocessed_full/ABWFQuPG1LA.003.wav,2,2,5,0.6323157438695957,0.7383177570093458,0.625,0.5934065934065933,0.5048543689320388,0.7,train,train
ABWFQuPG1LA.004,ABWFQuPG1LA,output/preprocessing/preprocessed_full/ABWFQuPG1LA.004.wav,2,2,5,0.5123308647139289,0.4485981308411215,0.4895833333333333,0.4505494505494505,0.4951456310679611,0.6777777777777777,train,train
ABWFQuPG1LA.005,ABWFQuPG1LA,output/preprocessing/preprocessed_full/ABWFQuPG1LA.005.wav,2,2,5,0.585231940792575,0.6261682242990655,0.4895833333333333,0.6263736263736264,0.4951456310679611,0.6888888888888889,train,train
ADBzMIo1jd8.000,ADBzMIo1jd8,output/preprocessing/preprocessed_full/ADBzMIo1jd8.000.wav,2,2,5,0.5251838768179165,0.4859813084112149,0.53125,0.5384615384615384,0.4368932038834952,0.6333333333333333,test,train
ADa9rkwF2uA.000,ADa9rkwF2uA,output/preprocessing/preprocessed_full/ADa9rkwF2uA.000.wav,1,2,5,0.6956931424013586,0.7009345794392524,0.7187499999999999,0.7582417582417583,0.6116504854368932,0.6888888888888889,train,train
ADa9rkwF2uA.001,ADa9rkwF2uA,output/preprocessing/preprocessed_full/ADa9rkwF2uA.001.wav,1,2,5,0.5637991118963808,0.4953271028037384,0.6666666666666667,0.5494505494505494,0.5631067961165048,0.5444444444444444,train,train
ADa9rkwF2uA.002,ADa9rkwF2uA,output/preprocessing/preprocessed_full/ADa9rkwF2uA.002.wav,1,2,5,0.5916266189400433,0.6168224299065421,0.46875,0.7802197802197802,0.5145631067961165,0.5777777777777777,train,train
ADa9rkwF2uA.003,ADa9rkwF2uA,output/preprocessing/preprocessed_full/ADa9rkwF2uA.003.wav,1,2,5,0.5888849820672022,0.4953271028037384,0.6354166666666666,0.6813186813186812,0.6990291262135921,0.4333333333333333,train,train
ADa9rkwF2uA.004,ADa9rkwF2uA,output/preprocessing/preprocessed_full/ADa9rkwF2uA.004.wav,1,2,5,0.6870773089259389,0.7102803738317757,0.65625,0.7252747252747254,0.6213592233009709,0.7222222222222221,val,train
ADa9rkwF2uA.005,ADa9rkwF2uA,output/preprocessing/preprocessed_full/ADa9rkwF2uA.005.wav,1,2,5,0.5816683895679676,0.5233644859813085,0.46875,0.7142857142857143,0.6019417475728155,0.6,val,train
AEqpMdMeMZA.001,AEqpMdMeMZA,output/preprocessing/preprocessed_full/AEqpMdMeMZA.001.wav,1,2,4,0.5843993426801248,0.6448598130841123,0.6875,0.5054945054945055,0.4174757281553398,0.6666666666666666,test,train
AEqpMdMeMZA.002,AEqpMdMeMZA,output/preprocessing/preprocessed_full/AEqpMdMeMZA.002.wav,1,2,4,0.5630646875833338,0.6448598130841123,0.6666666666666667,0.4835164835164835,0.3980582524271845,0.6222222222222222,train,train
AFtQfwBA_gI.000,AFtQfwBA_gI,output/preprocessing/preprocessed_full/AFtQfwBA_gI.000.wav,1,2,3,0.6005429359024768,0.6168224299065421,0.5625,0.846153846153846,0.3883495145631068,0.5888888888888889,train,train
AFvUxDwJB84.000,AFvUxDwJB84,output/preprocessing/preprocessed_full/AFvUxDwJB84.000.wav,2,3,5,0.4802293872537044,0.3738317757009345,0.4583333333333333,0.4615384615384615,0.6407766990291262,0.4666666666666667,train,train
AFvUxDwJB84.001,AFvUxDwJB84,output/preprocessing/preprocessed_full/AFvUxDwJB84.001.wav,2,3,5,0.4578362157204821,0.3551401869158878,0.4375,0.5054945054945055,0.4466019417475728,0.5444444444444444,train,train
AFvUxDwJB84.002,AFvUxDwJB84,output/preprocessing/preprocessed_full/AFvUxDwJB84.002.wav,2,3,5,0.48630223378079745,0.3644859813084112,0.46875,0.5824175824175825,0.5825242718446602,0.4333333333333333,train,train
AFvUxDwJB84.003,AFvUxDwJB84,output/preprocessing/preprocessed_full/AFvUxDwJB84.003.wav,2,3,5,0.4555201170503774,0.3457943925233645,0.3749999999999999,0.4505494505494505,0.4951456310679611,0.611111111111111,train,train
AFvUxDwJB84.004,AFvUxDwJB84,output/preprocessing/preprocessed_full/AFvUxDwJB84.004.wav,2,3,6,0.40052964736319235,0.4112149532710281,0.3541666666666666,0.4615384615384615,0.4757281553398058,0.3,test,train
AFvUxDwJB84.005,AFvUxDwJB84,output/preprocessing/preprocessed_full/AFvUxDwJB84.005.wav,2,3,5,0.46096736580370096,0.4018691588785047,0.46875,0.4835164835164835,0.4951456310679611,0.4555555555555555,val,train
AGYoSGlq-ck.002,AGYoSGlq-ck,output/preprocessing/preprocessed_full/AGYoSGlq-ck.002.wav,1,2,4,0.5061091123461825,0.4579439252336449,0.53125,0.4725274725274725,0.4466019417475728,0.6222222222222222,train,train
AP0aklGHino.000,AP0aklGHino,output/preprocessing/preprocessed_full/AP0aklGHino.000.wav,1,2,4,0.4351017234663228,0.2990654205607476,0.5104166666666666,0.4945054945054945,0.5048543689320388,0.3666666666666667,train,train
AP0aklGHino.002,AP0aklGHino,output/preprocessing/preprocessed_full/AP0aklGHino.002.wav,1,2,4,0.2775699045633715,0.1682242990654205,0.2916666666666666,0.3186813186813186,0.3203883495145631,0.2888888888888888,val,train
AP0aklGHino.003,AP0aklGHino,output/preprocessing/preprocessed_full/AP0aklGHino.003.wav,1,2,4,0.29460029562277545,0.2336448598130841,0.28125,0.3626373626373627,0.2621359223300971,0.3333333333333333,train,train
AP0aklGHino.005,AP0aklGHino,output/preprocessing/preprocessed_full/AP0aklGHino.005.wav,1,2,4,0.34070356123878937,0.2803738317757009,0.1979166666666666,0.4285714285714285,0.4077669902912622,0.3888888888888889,train,train
AQz6_ZpzGIE.001,AQz6_ZpzGIE,output/preprocessing/preprocessed_full/AQz6_ZpzGIE.001.wav,2,2,5,0.4930985179919034,0.4953271028037384,0.5833333333333333,0.5054945054945055,0.4368932038834952,0.4444444444444445,test,train
AQz6_ZpzGIE.003,AQz6_ZpzGIE,output/preprocessing/preprocessed_full/AQz6_ZpzGIE.003.wav,2,2,5,0.571822414534623,0.5981308411214954,0.5520833333333334,0.6263736263736264,0.5825242718446602,0.5,train,train
AR3UwbmgKuQ.000,AR3UwbmgKuQ,output/preprocessing/preprocessed_full/AR3UwbmgKuQ.000.wav,1,2,6,0.41120453318722533,0.3831775700934579,0.3854166666666667,0.4615384615384615,0.3592233009708738,0.4666666666666667,val,train
AR3UwbmgKuQ.001,AR3UwbmgKuQ,output/preprocessing/preprocessed_full/AR3UwbmgKuQ.001.wav,1,2,6,0.4361546593422103,0.4205607476635514,0.4166666666666667,0.5274725274725275,0.4271844660194174,0.3888888888888889,train,train
AR3UwbmgKuQ.002,AR3UwbmgKuQ,output/preprocessing/preprocessed_full/AR3UwbmgKuQ.002.wav,1,2,6,0.37029325826962156,0.2336448598130841,0.3125,0.4725274725274725,0.3883495145631068,0.4444444444444445,val,train
AR3UwbmgKuQ.003,AR3UwbmgKuQ,output/preprocessing/preprocessed_full/AR3UwbmgKuQ.003.wav,1,2,6,0.42127892399669004,0.3925233644859813,0.5208333333333334,0.4615384615384615,0.3203883495145631,0.4111111111111111,train,train
AR3UwbmgKuQ.004,AR3UwbmgKuQ,output/preprocessing/preprocessed_full/AR3UwbmgKuQ.004.wav,1,2,6,0.2192477963315455,0.0934579439252336,0.1666666666666666,0.3516483516483516,0.1844660194174757,0.3,train,train
AR3UwbmgKuQ.005,AR3UwbmgKuQ,output/preprocessing/preprocessed_full/AR3UwbmgKuQ.005.wav,1,2,6,0.36368757325204115,0.2149532710280374,0.4166666666666667,0.5164835164835165,0.3592233009708738,0.3111111111111111,train,train
AT9kY7tP710.000,AT9kY7tP710,output/preprocessing/preprocessed_full/AT9kY7tP710.000.wav,1,2,4,0.5513429549636564,0.5794392523364487,0.5729166666666666,0.5494505494505494,0.4660194174757281,0.5888888888888889,test,train
AT9kY7tP710.002,AT9kY7tP710,output/preprocessing/preprocessed_full/AT9kY7tP710.002.wav,1,2,4,0.48807521734785597,0.5420560747663552,0.4895833333333333,0.4175824175824176,0.3689320388349514,0.6222222222222222,test,train
AVLEr0sYFhs.000,AVLEr0sYFhs,output/preprocessing/preprocessed_full/AVLEr0sYFhs.000.wav,2,2,4,0.380841791350933,0.3271028037383178,0.3020833333333333,0.4615384615384615,0.2912621359223301,0.5222222222222223,train,train
AWe6ZZUmlZw.000,AWe6ZZUmlZw,output/preprocessing/preprocessed_full/AWe6ZZUmlZw.000.wav,1,2,4,0.4526156263284246,0.4579439252336449,0.4479166666666667,0.5494505494505494,0.4077669902912622,0.4,train,train
AWe6ZZUmlZw.001,AWe6ZZUmlZw,output/preprocessing/preprocessed_full/AWe6ZZUmlZw.001.wav,1,2,4,0.38901735769397505,0.3271028037383178,0.3749999999999999,0.4615384615384615,0.3592233009708738,0.4222222222222222,val,train
AWe6ZZUmlZw.002,AWe6ZZUmlZw,output/preprocessing/preprocessed_full/AWe6ZZUmlZw.002.wav,1,2,5,0.42291268326235665,0.308411214953271,0.4895833333333333,0.4505494505494505,0.4660194174757281,0.4,test,train
AWe6ZZUmlZw.003,AWe6ZZUmlZw,output/preprocessing/preprocessed_full/AWe6ZZUmlZw.003.wav,1,2,4,0.4547311999768673,0.2990654205607476,0.5208333333333334,0.4725274725274725,0.5145631067961165,0.4666666666666667,val,train
AWe6ZZUmlZw.004,AWe6ZZUmlZw,output/preprocessing/preprocessed_full/AWe6ZZUmlZw.004.wav,1,2,4,0.5340679795005627,0.4859813084112149,0.5208333333333334,0.5934065934065933,0.5145631067961165,0.5555555555555556,train,train
AWe6ZZUmlZw.005,AWe6ZZUmlZw,output/preprocessing/preprocessed_full/AWe6ZZUmlZw.005.wav,1,2,4,0.48790471132976354,0.4299065420560748,0.4791666666666667,0.5604395604395604,0.5922330097087379,0.3777777777777778,train,train
AWyKLALCUyM.000,AWyKLALCUyM,output/preprocessing/preprocessed_full/AWyKLALCUyM.000.wav,2,2,5,0.25124610079503007,0.1775700934579439,0.1979166666666666,0.2087912087912088,0.1941747572815534,0.4777777777777778,train,train
Af_F0IzHK6o.000,Af_F0IzHK6o,output/preprocessing/preprocessed_full/Af_F0IzHK6o.000.wav,1,2,3,0.5555689276017513,0.4672897196261683,0.65625,0.5494505494505494,0.5048543689320388,0.6,train,train
Af_F0IzHK6o.002,Af_F0IzHK6o,output/preprocessing/preprocessed_full/Af_F0IzHK6o.002.wav,1,2,5,0.505103793689902,0.5327102803738318,0.4791666666666667,0.4615384615384615,0.4854368932038835,0.5666666666666667,test,train
Af_F0IzHK6o.004,Af_F0IzHK6o,output/preprocessing/preprocessed_full/Af_F0IzHK6o.004.wav,1,2,3,0.49067461273012036,0.3831775700934579,0.4895833333333333,0.5604395604395604,0.4757281553398058,0.5444444444444444,train,train
Af_F0IzHK6o.005,Af_F0IzHK6o,output/preprocessing/preprocessed_full/Af_F0IzHK6o.005.wav,1,2,3,0.5759716745110539,0.4859813084112149,0.6041666666666666,0.6153846153846153,0.4854368932038835,0.6888888888888889,val,train
Agg7z10B_iY.000,Agg7z10B_iY,output/preprocessing/preprocessed_full/Agg7z10B_iY.000.wav,1,3,4,0.6345968240618226,0.588785046728972,0.65625,0.6593406593406592,0.6019417475728155,0.6666666666666666,train,train
Agg7z10B_iY.001,Agg7z10B_iY,output/preprocessing/preprocessed_full/Agg7z10B_iY.001.wav,1,3,4,0.5356936847115823,0.4766355140186916,0.5104166666666666,0.7142857142857143,0.4660194174757281,0.5111111111111111,train,train
Agg7z10B_iY.002,Agg7z10B_iY,output/preprocessing/preprocessed_full/Agg7z10B_iY.002.wav,1,3,4,0.579627223624252,0.5140186915887851,0.5520833333333334,0.6703296703296703,0.5728155339805825,0.5888888888888889,train,train
Agg7z10B_iY.003,Agg7z10B_iY,output/preprocessing/preprocessed_full/Agg7z10B_iY.003.wav,1,3,5,0.6832848108323337,0.588785046728972,0.6354166666666666,0.7582417582417583,0.5339805825242718,0.8999999999999999,test,train
Agg7z10B_iY.005,Agg7z10B_iY,output/preprocessing/preprocessed_full/Agg7z10B_iY.005.wav,1,3,4,0.6886876433258341,0.691588785046729,0.8125000000000001,0.7692307692307692,0.5145631067961165,0.6555555555555556,val,train
Ah5PEPT4xbo.000,Ah5PEPT4xbo,output/preprocessing/preprocessed_full/Ah5PEPT4xbo.000.wav,2,3,6,0.3672586918923458,0.308411214953271,0.3125,0.4505494505494505,0.3203883495145631,0.4444444444444445,test,train
Ahiq4zhmYco.000,Ahiq4zhmYco,output/preprocessing/preprocessed_full/Ahiq4zhmYco.000.wav,1,2,4,0.28775907541480084,0.1775700934579439,0.3229166666666666,0.4065934065934066,0.1650485436893204,0.3666666666666667,val,train
Ahiq4zhmYco.001,Ahiq4zhmYco,output/preprocessing/preprocessed_full/Ahiq4zhmYco.001.wav,1,2,4,0.426367095523819,0.4018691588785047,0.4270833333333333,0.4395604395604395,0.4077669902912622,0.4555555555555555,val,train
Ahiq4zhmYco.002,Ahiq4zhmYco,output/preprocessing/preprocessed_full/Ahiq4zhmYco.002.wav,1,2,4,0.5661670460622461,0.4485981308411215,0.5416666666666666,0.6593406593406592,0.5145631067961165,0.6666666666666666,train,train
Ahiq4zhmYco.003,Ahiq4zhmYco,output/preprocessing/preprocessed_full/Ahiq4zhmYco.003.wav,1,2,4,0.41417236397070345,0.3177570093457944,0.3125,0.5494505494505494,0.3689320388349514,0.5222222222222223,val,train
Ahiq4zhmYco.004,Ahiq4zhmYco,output/preprocessing/preprocessed_full/Ahiq4zhmYco.004.wav,1,2,4,0.45217638260579013,0.3177570093457944,0.4375,0.5714285714285714,0.3786407766990291,0.5555555555555556,test,train
AjCI_w9Szks.004,AjCI_w9Szks,output/preprocessing/preprocessed_full/AjCI_w9Szks.004.wav,2,2,5,0.4060224087680762,0.2990654205607476,0.3333333333333333,0.5164835164835165,0.5145631067961165,0.3666666666666667,test,train
AjCI_w9Szks.005,AjCI_w9Szks,output/preprocessing/preprocessed_full/AjCI_w9Szks.005.wav,2,2,5,0.35763577849879,0.2149532710280374,0.3854166666666667,0.4175824175824176,0.4368932038834952,0.3333333333333333,train,train
AlEqtGWa43g.000,AlEqtGWa43g,output/preprocessing/preprocessed_full/AlEqtGWa43g.000.wav,2,3,5,0.5933931906165596,0.5607476635514019,0.53125,0.6703296703296703,0.6601941747572816,0.5444444444444444,train,train
AlEqtGWa43g.001,AlEqtGWa43g,output/preprocessing/preprocessed_full/AlEqtGWa43g.001.wav,2,3,6,0.5258805575303624,0.3925233644859813,0.5208333333333334,0.6043956043956044,0.6116504854368932,0.5,test,train
AlEqtGWa43g.002,AlEqtGWa43g,output/preprocessing/preprocessed_full/AlEqtGWa43g.002.wav,2,3,6,0.5175681507797469,0.5514018691588786,0.5416666666666666,0.5384615384615384,0.4563106796116505,0.5,test,train
AlEqtGWa43g.003,AlEqtGWa43g,output/preprocessing/preprocessed_full/AlEqtGWa43g.003.wav,2,3,5,0.5633024372994656,0.5140186915887851,0.6354166666666666,0.5164835164835165,0.5728155339805825,0.5777777777777777,val,train
AlEqtGWa43g.004,AlEqtGWa43g,output/preprocessing/preprocessed_full/AlEqtGWa43g.004.wav,2,3,5,0.5453974016360597,0.5420560747663552,0.5104166666666666,0.6043956043956044,0.5145631067961165,0.5555555555555556,val,train
AlEqtGWa43g.005,AlEqtGWa43g,output/preprocessing/preprocessed_full/AlEqtGWa43g.005.wav,2,3,5,0.4667051301162317,0.4766355140186916,0.4895833333333333,0.5054945054945055,0.4951456310679611,0.3666666666666667,train,train
An7WScf0RRc.001,An7WScf0RRc,output/preprocessing/preprocessed_full/An7WScf0RRc.001.wav,1,2,5,0.7559665589856815,0.5700934579439253,0.8229166666666667,0.846153846153846,0.7184466019417477,0.8222222222222221,val,train
AobPtpyKat8.001,AobPtpyKat8,output/preprocessing/preprocessed_full/AobPtpyKat8.001.wav,2,2,5,0.5921572711558873,0.5981308411214954,0.5729166666666666,0.5934065934065933,0.6407766990291262,0.5555555555555556,train,train
AobPtpyKat8.003,AobPtpyKat8,output/preprocessing/preprocessed_full/AobPtpyKat8.003.wav,2,2,5,0.59512651989503,0.5233644859813085,0.4895833333333333,0.6593406593406592,0.5922330097087379,0.711111111111111,val,train
AotbiNsU85A.000,AotbiNsU85A,output/preprocessing/preprocessed_full/AotbiNsU85A.000.wav,2,3,5,0.47416891830658736,0.3925233644859813,0.46875,0.4395604395604395,0.5922330097087379,0.4777777777777778,train,train
AotbiNsU85A.001,AotbiNsU85A,output/preprocessing/preprocessed_full/AotbiNsU85A.001.wav,2,3,5,0.37542810655958275,0.3644859813084112,0.3333333333333333,0.3076923076923076,0.4271844660194174,0.4444444444444445,train,train
AotbiNsU85A.002,AotbiNsU85A,output/preprocessing/preprocessed_full/AotbiNsU85A.002.wav,2,3,5,0.44836082677215516,0.3457943925233645,0.3854166666666667,0.4835164835164835,0.5048543689320388,0.5222222222222223,train,train
AotbiNsU85A.003,AotbiNsU85A,output/preprocessing/preprocessed_full/AotbiNsU85A.003.wav,2,3,7,0.34217350224053333,0.3364485981308411,0.3645833333333333,0.3186813186813186,0.3689320388349514,0.3222222222222222,test,train
AotbiNsU85A.004,AotbiNsU85A,output/preprocessing/preprocessed_full/AotbiNsU85A.004.wav,2,3,7,0.5137556312463308,0.3644859813084112,0.5416666666666666,0.5384615384615384,0.6019417475728155,0.5222222222222223,test,train
AotbiNsU85A.005,AotbiNsU85A,output/preprocessing/preprocessed_full/AotbiNsU85A.005.wav,2,3,5,0.332302138197928,0.308411214953271,0.2291666666666666,0.4285714285714285,0.3398058252427184,0.3555555555555556,val,train
ApPnsnIZozw.000,ApPnsnIZozw,output/preprocessing/preprocessed_full/ApPnsnIZozw.000.wav,1,3,6,0.49969409825774946,0.4859813084112149,0.5833333333333333,0.5604395604395604,0.5242718446601942,0.3444444444444444,test,train
ApPnsnIZozw.002,ApPnsnIZozw,output/preprocessing/preprocessed_full/ApPnsnIZozw.002.wav,1,3,5,0.5730043248270948,0.6261682242990655,0.53125,0.6263736263736264,0.5145631067961165,0.5666666666666667,val,train
